selector_id,selector_name,period,n,pending,mean_pct,median_pct,win_pct,plus10_pct,plus20_pct,minus10_pct,minus20_pct,max_up_pct,max_down_pct,top3_ex_mean_pct,cash_pl_100_yen,required_capital_yen,capital_return_pct,simple_annualized_pct
all_conditions_unique,Cloud合計（銘柄均等）,2024-04,9,0,1.10251359682,5.24691358025,55.5555555556,22.2222222222,11.1111111111,44.4444444444,11.1111111111,53.0864197531,-41.9230769231,-10.205418173,-21000,201400,-10.4270109235,-10.4339384582
all_conditions_unique,Cloud合計（銘柄均等）,2024-05,8,0,26.5788273169,13.871440536,75,62.5,37.5,12.5,0,111.111111111,-12.8378378378,2.59653894987,15800,73500,21.4965986395,21.5108806262
all_conditions_unique,Cloud合計（銘柄均等）,2024-06,6,0,17.9905549045,3.88877861586,66.6666666667,16.6666666667,16.6666666667,0,0,91.5697674419,-1.16009280742,0.438144707087,67675,137500,49.2181818182,49.2508815691
all_conditions_unique,Cloud合計（銘柄均等）,2024-07,10,0,4.43384931429,0.0256765430185,50,30,20,40,10,91.1428615025,-52.3703681098,-12.18930404,13930.0003052,264200,5.27252093309,5.27602390933
all_conditions_unique,Cloud合計（銘柄均等）,2024-08,11,0,15.2547829591,6.00315955766,72.7272727273,45.4545454545,27.2727272727,9.09090909091,0,76.2962962963,-12.5567322239,2.277496568,27620.0004578,245490.000916,11.2509675974,11.2584425553
all_conditions_unique,Cloud合計（銘柄均等）,2024-09,14,0,-4.79286176912,-7.01492537314,21.4285714286,21.4285714286,14.2857142857,35.7142857143,14.2857142857,22.2222222222,-23.6363636364,-11.6296614176,-54296.6621399,294119.999695,-18.460717461,-18.4729824582
all_conditions_unique,Cloud合計（銘柄均等）,2024-10,15,0,4.93132783811,1.38888888889,53.3333333333,26.6666666667,26.6666666667,33.3333333333,6.66666666667,51.5527950311,-21.0053859964,-4.27746676594,-11300,349100,-3.23689487252,-3.23904541226
all_conditions_unique,Cloud合計（銘柄均等）,2024-11,4,0,1.82248954569,1.40774391288,50,25,25,25,25,30.7456567977,-26.2711864407,-26.2711864407,300,119900,0.250208507089,0.250374741508
all_conditions_unique,Cloud合計（銘柄均等）,2024-12,3,0,31.6026676025,11.6883116883,66.6666666667,66.6666666667,33.3333333333,33.3333333333,33.3333333333,105.405405405,-22.2857142857,,33000,33300,99.0990990991,99.1649389115
all_conditions_unique,Cloud合計（銘柄均等）,2025-01,6,0,2.76317896731,1.72965527438,50,16.6666666667,0,0,0,17.0520231214,-8.70004917236,-5.20269361034,5259.9975586,183380.001831,2.86835942092,2.87815045548
all_conditions_unique,Cloud合計（銘柄均等）,2025-02,8,0,-0.746526086401,-0.40891513234,50,12.5,12.5,25,0,21.8784530387,-17.731629393,-7.79610201774,-9459.9975586,363400,-2.60319140303,-2.61207729676
all_conditions_unique,Cloud合計（銘柄均等）,2025-03,3,0,8.5077086233,22.8070175439,66.6666666667,66.6666666667,66.6666666667,33.3333333333,33.3333333333,30.8851224105,-28.1690140845,,33400,106200,31.450094162,31.5574478488
all_conditions_unique,Cloud合計（銘柄均等）,2025-04,1,0,31.1827956989,31.1827956989,100,100,100,0,0,31.1827956989,31.1827956989,,2900,9300,31.1827956989,31.2892369727
all_conditions_unique,Cloud合計（銘柄均等）,2025-05,6,0,0.79866885399,2.56477968142,50,50,0,33.3333333333,0,15.7480314961,-16.2337662338,-13.3810633811,-630.00030517,48809.9998474,-1.29071974419,-1.29512556639
all_conditions_unique,Cloud合計（銘柄均等）,2025-06,4,0,19.7457813837,7.8934998134,50,50,50,50,0,82.8571428571,-19.6610169492,-19.6610169492,1340.00015259,41969.9996948,3.19275711778,3.20365547141
all_conditions_unique,Cloud合計（銘柄均等）,2025-07,6,0,-0.237525476785,-8.63785212421,33.3333333333,33.3333333333,16.6666666667,50,0,24.4680851064,-14.450867052,-12.4694611306,-2260.00061035,49200,-4.59349717551,-4.60917690145
all_conditions_unique,Cloud合計（銘柄均等）,2025-08,2,0,-1.72265288545,-1.72265288545,50,0,0,50,0,7.40740740741,-10.8527131783,,-2600,60300,-4.31177446103,-4.32649253731
all_conditions_unique,Cloud合計（銘柄均等）,2025-09,1,0,-19.8335644938,-19.8335644938,0,0,0,100,0,-19.8335644938,-19.8335644938,,-7150,36050,-19.8335644938,-19.9012656033
all_conditions_unique,Cloud合計（銘柄均等）,2025-10,7,0,3.23910086069,-7.97265847357,14.2857142857,14.2857142857,14.2857142857,28.5714285714,0,84.1176470588,-19.0298507463,-12.6433213689,39566.6687012,138666.665649,28.5336555227,28.6310540583
all_conditions_unique,Cloud合計（銘柄均等）,2025-11,2,0,73.4615384616,73.4615384616,100,100,50,0,0,130,16.9230769231,,8900,12500,71.2,71.4430384615
all_conditions_unique,Cloud合計（銘柄均等）,2025-12,6,0,-2.00320473432,-0.1488095238,50,50,16.6666666667,50,33.3333333333,31.3627254509,-39.8692810458,-25.4008714597,48600,304800,15.9448818898,15.9993091308
all_conditions_unique,Cloud合計（銘柄均等）,2026-01,4,0,9.6078448266,10.6312056737,75,50,25,0,0,24.907063197,-7.7380952381,-7.7380952381,23300,127000,18.3464566929,25.5759759873
all_conditions_unique,Cloud合計（銘柄均等）,2026-02,3,0,15.5534538321,2.9689608637,66.6666666667,33.3333333333,33.3333333333,0,0,51.1475409836,-7.45614035088,,30000,106600,28.1425891182,39.2323267405
all_conditions_unique,Cloud合計（銘柄均等）,2026-03,14,0,11.0894998486,11.2466843501,57.1428571429,57.1428571429,35.7142857143,21.4285714286,0,43.216080402,-18.4705882353,2.6724067807,82750,322900,25.6271291421,35.7256363195
all_conditions_unique,Cloud合計（銘柄均等）,2026-04,11,0,-0.537209272171,-2.88739172281,36.3636363636,36.3636363636,18.1818181818,45.4545454545,18.1818181818,32.5925925926,-25.9212198221,-9.53128443631,-8650,237850,-3.63674584822,-5.06982498271
all_conditions_unique,Cloud合計（銘柄均等）,2026-05,8,0,-3.76912102007,-2.20081135903,37.5,0,0,37.5,12.5,8.74848116646,-23.3590733591,-10.082256806,-7600,282900,-2.68646164723,-3.74507621445
all_conditions_unique,Cloud合計（銘柄均等）,2026-06,5,0,-12.0985302819,-11.5384615385,20,0,0,60,20,9.23566878981,-29.7085201794,-24.1399743754,-31300,128400,-24.3769470405,-33.9828132803
all_conditions_unique,Cloud合計（銘柄均等）,2026-08,1,0,-0.210526315789,-0.210526315789,0,0,0,0,0,-0.210526315789,-0.210526315789,,-100,47500,-0.210526315789,-0.293485335476
all_conditions_unique,Cloud合計（銘柄均等）,2026-09,2,1,39.7243388615,39.7243388615,100,100,100,0,0,41.3043478261,38.1443298969,,67400,170600,39.5076201641,55.0758089992
